day,weth_balance,usdc_balance,weth_usd,usdc_usd,tvl
2022-08-06 00:00:00.000 UTC,65184.85049345752,83669111.94995011,112185336.74139582,83733083.37742631,195918420.11882213
2022-08-07 00:00:00.000 UTC,62654.534670511144,85990713.42229618,106350105.19386645,86056325.53095281,192406430.72481924
2022-08-08 00:00:00.000 UTC,56624.79081154301,96872991.27280463,99550328.28680208,96898464.16040576,196448792.44720784
2022-08-09 00:00:00.000 UTC,60614.00765185,89974847.32367827,105098074.34379236,90050786.09481938,195148860.43861175
2022-08-10 00:00:00.000 UTC,43983.408282105054,107781399.47882916,77350898.67235082,107864019.16090336,185214917.83325416
2022-08-11 00:00:00.000 UTC,60300.37549623259,103897020.95255616,114158954.00377628,103956755.9675471,218115709.97132337
2022-08-12 00:00:00.000 UTC,51557.98484039545,109762946.94930208,97918325.08926366,109844151.3306136,207762476.4198773
2022-08-13 00:00:00.000 UTC,54446.21884329192,108104631.08445968,108071865.11084196,108165501.12366296,216237366.23450497
2022-08-14 00:00:00.000 UTC,59280.95903149486,95792066.79911555,117105514.57668382,95862913.34779704,212968427.9244809
2022-08-15 00:00:00.000 UTC,47645.90951588785,95266272.43762888,91603365.54087453,95358393.26914766,186961758.81002215
2022-08-16 00:00:00.000 UTC,47089.146852394566,94371798.83498992,88822678.25920467,94489839.27758063,183312517.5367853
2022-08-17 00:00:00.000 UTC,51386.88804108859,85516539.98158099,96265701.6509849,85626344.40664713,181892046.05763203
2022-08-18 00:00:00.000 UTC,51466.45781615761,88843546.77885212,95627384.18551588,88958959.79035494,184586343.9758708
2022-08-19 00:00:00.000 UTC,62780.64662568236,53621157.643934146,109152677.50348157,53698484.566425,162851162.06990656
2022-08-20 00:00:00.000 UTC,62818.87499438954,54576058.287972584,101809695.6687198,54623964.31813685,156433659.98685664
2022-08-21 00:00:00.000 UTC,70148.58349960047,51390481.49649002,112817782.00631712,51424964.8664526,164242746.8727697
2022-08-22 00:00:00.000 UTC,53135.77713647502,53471885.70482518,84101053.47106893,53515992.583881006,137617046.05494994
2022-08-23 00:00:00.000 UTC,56427.24326874124,65859188.19802226,91798770.43139118,65900539.53581213,157699309.96720332
2022-08-24 00:00:00.000 UTC,61801.57877130475,60818160.790327206,102029249.98219512,60861166.8322761,162890416.81447122
2022-08-25 00:00:00.000 UTC,58500.81712904753,67110173.62776996,99263055.08251396,67140563.11837292,166403618.20088688
2022-08-26 00:00:00.000 UTC,71782.45089524187,41445034.527661934,117182622.83956936,41493415.41749914,158676038.25706849
2022-08-27 00:00:00.000 UTC,63283.66776191862,62396641.42337264,94533498.87338512,62436323.520767875,156969822.394153
2022-08-28 00:00:00.000 UTC,67770.29198410123,45829412.39393641,100851261.1020307,45896091.1655014,146747352.2675321
2022-08-29 00:00:00.000 UTC,60545.04770817683,91150782.67117336,89965400.01577277,91221544.47964124,181186944.495414
2022-08-30 00:00:00.000 UTC,63040.45879799192,85402362.67947103,97855670.69954562,85449479.28157558,183305149.9811212
2022-08-31 00:00:00.000 UTC,71313.77043450257,56615033.320493355,112414922.21880504,56632466.42599656,169047388.6448016
2022-09-01 00:00:00.000 UTC,64141.794748282584,67057221.97585042,99937368.2819804,67091265.623556994,167028633.9055374
2022-09-02 00:00:00.000 UTC,67341.0795729314,59480134.32796581,107238363.7232109,59517467.81908419,166755831.5422951
2022-09-03 00:00:00.000 UTC,69320.7890058629,58680895.43952568,108085530.22843644,58748205.4828915,166833735.71132794
2022-09-04 00:00:00.000 UTC,65212.706308827735,64402331.26908417,101678383.65187918,64463797.70380059,166142181.35567975
2022-09-05 00:00:00.000 UTC,57716.055929239374,74657979.14497717,91141125.33909398,74687570.14608634,165828695.48518032
2022-09-06 00:00:00.000 UTC,58793.122510866786,63656306.40781911,95988007.61899734,63709590.05171508,159697597.6707124
2022-09-07 00:00:00.000 UTC,50087.31898346078,62936110.96633645,77503959.12575562,62966679.55990066,140470638.68565628
2022-09-08 00:00:00.000 UTC,58301.745491272246,66280569.20518334,94939908.56148577,66280278.76741133,161220187.3288971
2022-09-09 00:00:00.000 UTC,43741.72833127546,88678905.3275866,74257201.92057267,88655089.80698743,162912291.7275601
2022-09-10 00:00:00.000 UTC,40531.161603596935,102020760.41634198,70060250.56912564,102026567.45219424,172086818.02131987
2022-09-11 00:00:00.000 UTC,42218.591787950776,84247766.10071482,74419792.13011192,84230344.65727669,158650136.78738862
2022-09-12 00:00:00.000 UTC,46177.76533026801,77562022.64865793,80059347.37628472,77539186.01923959,157598533.39552432
2022-09-13 00:00:00.000 UTC,53991.55517275678,55388423.04178263,89775714.41704197,55412378.15010612,145188092.5671481
2022-09-14 00:00:00.000 UTC,32300.41910970892,58058945.21727444,51684390.73144355,58083708.97015803,109768099.70160158
2022-09-15 00:00:00.000 UTC,54457.48484392543,34712252.91033675,85149575.81294043,34754133.243473075,119903709.0564135
2022-09-16 00:00:00.000 UTC,59282.540493316454,32800801.678490773,86265659.84427327,32827782.61570502,119093442.45997828
2022-09-17 00:00:00.000 UTC,61123.15332861905,41246369.93897267,88277963.12754293,41271394.88498406,129549358.012527
2022-09-18 00:00:00.000 UTC,68606.33482265749,25866287.410182253,97546273.47415715,25894570.938076258,123440844.41223344
2022-09-19 00:00:00.000 UTC,64570.55615554351,39188094.176806286,85888458.00930002,39209759.341886,125098217.35118602
2022-09-20 00:00:00.000 UTC,68656.79446724112,32182463.27893139,92937560.66839056,32202743.371051572,125140304.03944212
2022-09-21 00:00:00.000 UTC,74111.47296350994,26326612.401030555,98559193.25260524,26345540.77828769,124904734.03089292
2022-09-22 00:00:00.000 UTC,65713.17739349845,36098035.782692805,84468019.40699932,36112009.23207201,120580028.63907132
2022-09-23 00:00:00.000 UTC,67622.0225475039,38034468.75478722,88920750.19430064,38062656.65425074,126983406.84855138
2022-09-24 00:00:00.000 UTC,73220.84201185519,38425173.07632662,97343847.56794582,38448413.23473854,135792260.80268437
2022-09-25 00:00:00.000 UTC,78355.77370010383,38126628.55186547,103029555.20429318,38164754.91564905,141194310.11994222
2022-09-26 00:00:00.000 UTC,73298.5930549516,49485256.460082784,96195691.5414284,49515002.59757725,145710694.13900566
2022-09-27 00:00:00.000 UTC,75073.69787176579,44062176.92623426,102198752.9071554,44088584.70461173,146287337.61176714
2022-09-28 00:00:00.000 UTC,74077.40640308367,46753221.2213148,96770667.47256142,46766669.59059405,143537337.06315547
2022-09-29 00:00:00.000 UTC,72500.73738397853,44985929.31827821,96348528.28363946,45005085.6703116,141353613.95395106
2022-09-30 00:00:00.000 UTC,76965.62553987894,44265490.36629881,102930545.8682788,44276181.09702073,147206726.96529952
2022-10-01 00:00:00.000 UTC,78971.67813523751,40554389.18272342,104501683.37387905,40573920.90878587,145075604.2826649
2022-10-02 00:00:00.000 UTC,82473.64790867045,36301984.221705094,107515654.26548928,36323898.64556219,143839552.91105145
2022-10-03 00:00:00.000 UTC,75745.47066419057,48560421.11874892,98758238.6370954,48589941.9766997,147348180.6137951
2022-10-04 00:00:00.000 UTC,69751.5413764198,59440394.38079335,93669185.06711186,59450585.10618515,153119770.17329702
2022-10-05 00:00:00.000 UTC,70318.8249332135,53853382.617244735,94757229.13718164,53882556.752322935,148639785.88950458
2022-10-06 00:00:00.000 UTC,73381.49687504544,52969922.156367555,100170120.64456284,53001550.90151846,153171671.54608127
2022-10-07 00:00:00.000 UTC,79804.84832661794,49056957.324209586,107347981.53063588,49100730.09774859,156448711.62838447
2022-10-08 00:00:00.000 UTC,83060.27168934114,44419470.890037194,110296072.20862933,44453671.56910839,154749743.7777377
2022-10-09 00:00:00.000 UTC,78800.41332425323,49842943.445988074,103935764.21985528,49870004.18376654,153805768.40362182
2022-10-10 00:00:00.000 UTC,89255.86276958932,38673781.78073217,117279107.61650077,38683783.78754527,155962891.40404603
2022-10-11 00:00:00.000 UTC,89275.34720496924,38350740.57381715,114567660.63647205,38382621.35802893,152950281.99450096
2022-10-12 00:00:00.000 UTC,88402.69281097114,40953596.48926325,114489019.8363242,40991713.48039564,155480733.31671986
2022-10-13 00:00:00.000 UTC,83802.72684680959,40322845.13042565,106692117.71832389,40358723.36194962,147050841.0802735
2022-10-14 00:00:00.000 UTC,85462.4838744773,43207580.83213921,112434325.08736786,43217945.85069666,155652270.93806452
2022-10-15 00:00:00.000 UTC,88086.67188723365,38216020.746854976,113588439.3414518,38236682.211932875,151825121.5533847
2022-10-16 00:00:00.000 UTC,81772.34160567002,48531270.469845906,105402705.61270522,48559207.12496695,153961912.73767215
2022-10-17 00:00:00.000 UTC,76299.66171716616,59416301.23723532,100505732.04623084,59429918.71077521,159935650.75700605
2022-10-18 00:00:00.000 UTC,86048.67022143464,50844409.45098926,113770653.5997632,50864783.75918883,164635437.35895205
2022-10-19 00:00:00.000 UTC,90980.1012812107,42146390.37029244,118336383.536263,42188501.19964581,160524884.7359088
2022-10-20 00:00:00.000 UTC,91611.46588265136,41917379.96641214,118189059.10708818,41941564.98473463,160130624.0918228
2022-10-21 00:00:00.000 UTC,88602.4730974425,51422735.01641931,114240407.8010498,51470590.65629641,165710998.4573462
2022-10-22 00:00:00.000 UTC,84829.4635037088,57627894.70522322,110773488.6570894,57638692.73199355,168412181.38908294
2022-10-23 00:00:00.000 UTC,69604.20712242377,74209636.01658429,91693266.59599178,74209523.92911339,165902790.52510518
2022-10-24 00:00:00.000 UTC,75342.36014646184,67614644.1462406,101339856.2877291,67617540.77637765,168957397.06410676
2022-10-25 00:00:00.000 UTC,69648.48724927925,81980502.55274166,96747666.49231476,82002797.5489273,178750464.04124206
2022-10-26 00:00:00.000 UTC,57990.80401059947,101641580.61244096,88481045.84415598,101603285.7352567,190084331.5794127
2022-10-27 00:00:00.000 UTC,67348.75808541648,82129273.78378834,104415461.3339074,82134599.9242273,186550061.25813472
2022-10-28 00:00:00.000 UTC,55882.618978017796,106711274.1420957,85308349.34100416,106715503.6879092,192023853.02891335
2022-10-29 00:00:00.000 UTC,61549.9902380119,94064597.6818055,98808582.2540504,94022098.12076536,192830680.37481576
2022-10-30 00:00:00.000 UTC,64166.510538425966,85769623.7197236,102833690.93364152,85719733.19734861,188553424.13099012
2022-10-31 00:00:00.000 UTC,57554.67904990571,83496109.7680539,91040954.56264436,83476090.99590282,174517045.55854717
2022-11-01 00:00:00.000 UTC,67336.38083714535,86345958.39910473,106592010.86766411,86335588.48935078,192927599.3570149
2022-11-02 00:00:00.000 UTC,68591.07555534047,80296891.0081984,107127013.65249376,80320277.75651312,187447291.4090069
2022-11-03 00:00:00.000 UTC,67816.71488377798,84204230.33089747,104522815.57699163,84209152.76986206,188731968.3468537
2022-11-04 00:00:00.000 UTC,52478.55305587474,113248026.37064949,83665613.2518949,113158380.72721928,196823993.97911417
2022-11-05 00:00:00.000 UTC,59692.29089664281,106275160.32851858,97902445.53003816,106243591.80875848,204146037.33879665
2022-11-06 00:00:00.000 UTC,68873.56709963139,87648744.00116964,111422401.34605016,87644843.32772554,199067244.6737757
2022-11-07 00:00:00.000 UTC,69960.29210326084,93689329.33613747,110597830.6177112,93732449.52465424,204330280.14236543
2022-11-08 00:00:00.000 UTC,76701.69653112776,50998828.93526955,112024918.43759328,51042244.52166893,163067162.95926222
2022-11-09 00:00:00.000 UTC,89781.49112040558,27203170.604238227,110500761.73769829,27251319.460564077,137752081.19826233
2022-11-10 00:00:00.000 UTC,68943.27850952334,48352389.679254726,84786747.93171912,48519564.20509517,133306312.1368143
2022-11-11 00:00:00.000 UTC,67519.85125199877,46782102.533259824,85698000.42728205,46981903.04541657,132679903.47269864
2022-11-12 00:00:00.000 UTC,74648.78310981495,44394588.93194814,94446493.1492061,44482845.83718848,138929338.98639458
2022-11-13 00:00:00.000 UTC,78838.54831709174,39174722.04905935,97953211.67683268,39295635.23673379,137248846.91356647
2022-11-14 00:00:00.000 UTC,76117.95448163149,46324810.61162992,93634453.39256778,46422795.46772536,140057248.86029315
2022-11-15 00:00:00.000 UTC,74988.26479698482,48514453.14688058,94441056.49202412,48583656.82440613,143024713.31643027
2022-11-16 00:00:00.000 UTC,80250.09947665341,40970697.835370734,98774480.72041024,41019377.568330064,139793858.28874028
2022-11-17 00:00:00.000 UTC,84166.08911403854,39223329.24279888,101515052.18249446,39262474.125383176,140777526.30787763
2022-11-18 00:00:00.000 UTC,81242.08436381383,42576266.27530439,98674923.37852398,42614353.25867005,141289276.63719404
2022-11-19 00:00:00.000 UTC,79841.34954415911,42892668.88858624,96631414.26586507,42958805.36282477,139590219.62868986
2022-11-20 00:00:00.000 UTC,90758.34972468388,30893413.732454255,108299256.94328403,30960874.221166164,139260131.16445023
2022-11-21 00:00:00.000 UTC,91993.39879214004,27638777.682521775,103224355.38780402,27696043.59842435,130920398.98622836
2022-11-22 00:00:00.000 UTC,85564.92923711715,34217917.44667049,95109352.45699708,34285388.52639138,129394740.98338844
2022-11-23 00:00:00.000 UTC,79443.13028323403,43058571.264319375,92390771.65679546,43102801.537052386,135493573.19384784
2022-11-24 00:00:00.000 UTC,80957.29326758962,48052613.28203435,97063415.06315556,48111245.31215797,145174660.37531352
2022-11-25 00:00:00.000 UTC,85635.84618454505,47614489.59217925,101960441.02855945,47680502.94879657,149640943.97735602
2022-11-26 00:00:00.000 UTC,84311.99851754829,48225753.521607354,102544181.3019731,48292043.1688335,150836224.4708066
2022-11-27 00:00:00.000 UTC,86400.16626454736,43917613.58571716,105032080.11895429,43979376.237131566,149011456.35608584
2022-11-28 00:00:00.000 UTC,85602.28238669955,40952344.51714249,100473485.39290242,41000854.84435329,141474340.2372557
2022-11-29 00:00:00.000 UTC,78971.61796019445,51133469.11069794,95249064.13545512,51177734.53819193,146426798.67364705
2022-11-30 00:00:00.000 UTC,70166.12598443552,68150141.72125693,89196378.02273339,68180866.55008118,157377244.57281458
2022-12-01 00:00:00.000 UTC,76335.7972060997,61483063.459552005,97821230.92950071,61512391.734753706,159333622.66425443
2022-12-02 00:00:00.000 UTC,72886.68535641543,68955811.84154935,93378913.60690652,68995284.01580068,162374197.62270722
2022-12-03 00:00:00.000 UTC,81581.57464218556,55796111.59468408,104048293.3232677,55838245.602134414,159886538.9254021
2022-12-04 00:00:00.000 UTC,71936.87869135287,70380825.66229768,90854474.36959484,70428177.5396743,161282651.90926915
2022-12-05 00:00:00.000 UTC,79236.88665361374,69161693.13299485,101600347.8762274,69202533.11278988,170802880.9890173
2022-12-06 00:00:00.000 UTC,78370.04428631972,64443129.186507896,98648151.74393608,64474272.67125251,163122424.4151886
2022-12-07 00:00:00.000 UTC,86304.59924028112,61225541.458288625,107167342.64694382,61261838.212705135,168429180.85964894
2022-12-08 00:00:00.000 UTC,79776.9662335488,75896282.92099257,99436689.33593784,75892433.81992191,175329123.15585977
2022-12-09 00:00:00.000 UTC,88115.64294865736,66720762.55361672,112538059.08840416,66770118.77437722,179308177.86278138
2022-12-10 00:00:00.000 UTC,83878.13818115034,69548344.09715016,106419321.86599492,69603518.15085143,176022840.01684636
2022-12-11 00:00:00.000 UTC,87835.60226520259,68238133.6207995,111824450.6964928,68313385.11815356,180137835.81464636
2022-12-12 00:00:00.000 UTC,79543.65337519735,73343369.8223731,99760567.74660423,73378890.16917673,173139457.91578096
2022-12-13 00:00:00.000 UTC,77485.43367233235,80156847.75905867,100273880.88210008,80156715.8342467,180430596.7163468
2022-12-14 00:00:00.000 UTC,81747.18441636619,74875634.19073744,108203630.29758614,74896212.51086749,183099842.8084536
2022-12-15 00:00:00.000 UTC,85916.62763199085,66663030.90712424,110311609.92241162,66700120.78241405,177011730.70482567
2022-12-16 00:00:00.000 UTC,100802.96261856906,44428113.448147014,123981861.85090086,44461683.97857844,168443545.8294793
2022-12-17 00:00:00.000 UTC,94672.4810780826,51273640.80279465,111666868.6028172,51315038.92673864,162981907.52955586
2022-12-18 00:00:00.000 UTC,98264.39806586728,50244255.05852385,116403405.44417173,50264297.631434046,166667703.07560578
2022-12-19 00:00:00.000 UTC,100974.33491857296,46014533.899643615,119282012.61897928,46040605.28718759,165322617.90616688
2022-12-20 00:00:00.000 UTC,91684.1260679056,58438207.42041536,110750690.07197867,58516102.91307102,169266792.98504972
2022-12-21 00:00:00.000 UTC,93578.71689346728,59281962.51767607,113635888.43400154,59416031.351831704,173051919.78583324
2022-12-22 00:00:00.000 UTC,91434.18103764244,60745779.33844419,110629466.63054717,60809545.11107623,171439011.74162337
2022-12-23 00:00:00.000 UTC,91467.27209791695,62524585.666792825,111651250.22551498,62546651.41805178,174197901.64356676
2022-12-24 00:00:00.000 UTC,92187.9795031634,63470851.32258506,112486245.7263495,63509420.002468966,175995665.72881848
2022-12-25 00:00:00.000 UTC,94152.70808699708,63190565.58560403,114632007.46741489,63226658.149726,177858665.6171409
2022-12-26 00:00:00.000 UTC,90973.2909845043,67575254.80045684,110884106.61631577,67607942.21823984,178492048.83455563
2022-12-27 00:00:00.000 UTC,101134.32813138564,64210097.015000895,123217570.53625216,64246574.1468503,187464144.6831025
2022-12-28 00:00:00.000 UTC,108040.72812926376,56553364.50206192,129443678.90278268,56604256.24640662,186047935.1491893
2022-12-29 00:00:00.000 UTC,103342.35569004182,62274970.78751643,123696152.94325024,62316924.44066626,186013077.3839165
2022-12-30 00:00:00.000 UTC,107564.68273834317,62916096.48609837,128623991.38075656,62956215.32824832,191580206.70900488
2022-12-31 00:00:00.000 UTC,100207.71224190402,58667053.5398906,120125860.02684924,58708716.11092603,178834576.13777524
2023-01-01 00:00:00.000 UTC,98679.18709374408,63964057.955834225,118244282.10793544,64000802.86405818,182245084.97199363
2023-01-02 00:00:00.000 UTC,93012.71542339682,68937390.2057379,112726143.60222436,68965847.94340031,181691991.54562467
2023-01-03 00:00:00.000 UTC,100191.42432069864,72408472.12953742,121681775.14823276,72441215.34120168,194122990.4894344
2023-01-04 00:00:00.000 UTC,91133.99068622026,83252750.55207665,113767810.27119718,83308711.72126634,197076521.99246353
2023-01-05 00:00:00.000 UTC,94566.15207546976,82353597.6265312,118484880.56051444,82414518.70037542,200899399.2608899
2023-01-06 00:00:00.000 UTC,90463.54542814454,89955799.46343787,113563763.55589797,89990468.05373529,203554231.60963324
2023-01-07 00:00:00.000 UTC,93671.53550718984,86236950.82431872,118497526.98404749,86288310.01891018,204785837.00295764
2023-01-08 00:00:00.000 UTC,82768.59316573097,97348526.34898932,104783139.29364587,97383205.74745408,202166345.04109997
2023-01-09 00:00:00.000 UTC,69685.45382001708,86864104.54574855,91785960.79455563,86869715.72561304,178655676.5201687
2023-01-10 00:00:00.000 UTC,64521.32928077216,93250428.08627827,85823411.31562027,93270758.29853208,179094169.61415237
2023-01-11 00:00:00.000 UTC,52489.64191893107,105854610.75538573,70123267.38315836,105894299.9860566,176017567.36921495
2023-01-12 00:00:00.000 UTC,51340.68628549032,112357083.48202115,72035687.30545634,112345939.45393205,184381626.7593884
2023-01-13 00:00:00.000 UTC,44639.129388377216,112657564.93947873,63202170.29728476,112651039.79767056,175853210.09495533
2023-01-14 00:00:00.000 UTC,42967.34258932821,112202560.73309451,65938097.19987116,112151429.8703316,178089527.07020277
2023-01-15 00:00:00.000 UTC,43691.25818654467,115068509.791066,67096734.98172516,115067174.11735688,182163909.099082
2023-01-16 00:00:00.000 UTC,40948.037165693386,115167524.22381766,63936794.14266038,115185946.2290466,179122740.371707
2023-01-17 00:00:00.000 UTC,43233.29001942059,106530111.27188618,67950098.1824457,106557254.99627976,174507353.17872548
2023-01-18 00:00:00.000 UTC,48995.089618716534,90293133.94477683,76765596.5791797,90329715.2047375,167095311.7839172
2023-01-19 00:00:00.000 UTC,41114.72235164841,112922165.16164382,63007099.97614851,112990116.46662071,175997216.44276923
2023-01-20 00:00:00.000 UTC,28278.304686401418,119037949.77700576,44461197.859393336,119089840.40327932,163551038.26267266
2023-01-21 00:00:00.000 UTC,37333.319579607254,110224933.22746952,61701649.67630292,110280873.1465334,171982522.82283634
2023-01-22 00:00:00.000 UTC,36158.477845006535,110786188.81412607,58974168.5115407,110858764.92335308,169832933.4348938
2023-01-23 00:00:00.000 UTC,36075.79836046035,95767794.60906132,58842186.25285704,95833938.23253796,154676124.485395
2023-01-24 00:00:00.000 UTC,52317.00882999218,82798628.58067925,84900009.23118077,82853716.69323774,167753725.9244185
2023-01-25 00:00:00.000 UTC,40194.322155550966,102268370.20187125,62617880.3567871,102345697.51819149,164963577.8749786
2023-01-26 00:00:00.000 UTC,44326.92067464956,99036246.85074385,71320014.49756399,99082315.89932236,170402330.39688635
2023-01-27 00:00:00.000 UTC,43085.03927998073,101209478.73198184,68336162.02031946,101270991.2526338,169607153.27295327
2023-01-28 00:00:00.000 UTC,42413.95262799665,106868854.7081706,67272955.82430837,106904375.98589896,174177331.81020734
2023-01-29 00:00:00.000 UTC,37810.12961788956,108834870.77536876,60909848.893791325,108879596.61667344,169789445.51046476
2023-01-30 00:00:00.000 UTC,42524.879979803605,103530895.54454143,68052032.39412168,103576434.39980756,171628466.79392925
2023-01-31 00:00:00.000 UTC,45181.92401464729,95786236.92713316,71308956.74478573,95843856.0071469,167152812.75193262
2023-02-01 00:00:00.000 UTC,41223.83947126698,106946813.67539129,65551242.38769607,107002360.29077324,172553602.6784693
2023-02-02 00:00:00.000 UTC,44152.43056565759,103125005.41502436,73802034.0768178,103181797.9310274,176983832.00784522
2023-02-03 00:00:00.000 UTC,42216.85803647901,117884216.89031824,69715723.21713036,117969633.41981976,187685356.63695017
2023-02-04 00:00:00.000 UTC,42598.18304389031,113945764.59212571,71017267.9991133,114021981.64799736,185039249.64711067
2023-02-05 00:00:00.000 UTC,49398.79254984789,103918399.58569272,81676776.62371264,103988679.09417376,185665455.7178864
2023-02-06 00:00:00.000 UTC,53476.244761539536,97109578.77611633,87369969.60624339,97141409.13804851,184511378.7442919
2023-02-07 00:00:00.000 UTC,39850.58768565827,120661355.81202312,65364047.80129057,120699449.18860124,186063496.9898918
2023-02-08 00:00:00.000 UTC,47301.21341169629,109305379.67708738,78826429.22453223,109335556.69112734,188161985.9156596
2023-02-09 00:00:00.000 UTC,59941.08947431811,94219746.76057036,97060832.92853308,94289146.80140132,191349979.7299344
2023-02-10 00:00:00.000 UTC,66162.61183356066,78633467.17472847,101802308.78698637,78676079.14204958,180478387.92903593
2023-02-11 00:00:00.000 UTC,54354.96487480335,105244804.52934034,82686665.5546956,105291168.52006896,187977834.07476455
2023-02-12 00:00:00.000 UTC,60702.30374500741,95216504.99575956,92984846.95148017,95234344.20470592,188219191.15618607
2023-02-13 00:00:00.000 UTC,59433.989054765174,102990906.21526094,89076286.61451481,103014491.49039158,192090778.1049064
2023-02-14 00:00:00.000 UTC,49671.4786418037,118133905.65480667,75636790.50462319,118142191.8458768,193778982.3505
2023-02-15 00:00:00.000 UTC,39062.38747085942,134185805.1060136,61735640.29715003,134201799.30850562,195937439.60565567
2023-02-16 00:00:00.000 UTC,46057.72126292295,116257434.85019358,77662804.66048715,116293939.28106484,193956743.941552
2023-02-17 00:00:00.000 UTC,35859.13088172799,124941976.4339803,59962963.81150406,124986080.95166156,184949044.7631656
2023-02-18 00:00:00.000 UTC,36806.49253273042,133503058.79285748,62392386.51450771,133563192.18624552,195955578.7007532
2023-02-19 00:00:00.000 UTC,40155.12483155503,130914459.38843448,68047878.41767395,130960281.26747689,199008159.68515083
2023-02-20 00:00:00.000 UTC,35712.957126072695,137943053.24941868,60587262.41056377,138010692.7634354,198597955.17399916
2023-02-21 00:00:00.000 UTC,43155.900176838826,119336942.31119388,72663552.12181409,119379705.95861524,192043258.08042932
2023-02-22 00:00:00.000 UTC,41204.2234766341,107927011.74002977,67390870.9552355,107986174.4797917,175377045.43502718
2023-02-23 00:00:00.000 UTC,43543.0928400275,123200482.59280294,72126192.61882594,123280236.51076512,195406429.12959105
2023-02-24 00:00:00.000 UTC,47517.25497859749,115379983.20293637,77603458.33055227,115444726.19663614,193048184.5271884
2023-02-25 00:00:00.000 UTC,48226.44920977994,113886560.11677296,77126230.95068522,114002739.434791,191128970.38547623
2023-02-26 00:00:00.000 UTC,41644.47201666384,126169440.70076042,66998112.432582445,126280493.9034352,193278606.33601764
2023-02-27 00:00:00.000 UTC,45727.07991971352,118553525.70202573,74905353.37669577,118594092.82495768,193499446.20165345
2023-02-28 00:00:00.000 UTC,51488.56980370931,110205136.08703834,83909527.72700635,110250685.63000438,194160213.35701072
2023-03-01 00:00:00.000 UTC,39495.580711464776,129549941.89278752,65027487.891396455,129602719.09967089,194630206.99106732
2023-03-02 00:00:00.000 UTC,44356.46867069774,122064605.32559758,72956099.64650412,122119962.89561914,195076062.5421233
2023-03-03 00:00:00.000 UTC,59434.86734831883,96059999.0385478,93483117.56250452,96099174.84107244,189582292.40357697
2023-03-04 00:00:00.000 UTC,63733.01417325137,94324668.0482828,99981712.58340266,94376637.3376992,194358349.92110187
2023-03-05 00:00:00.000 UTC,59351.3733104608,96252297.13595074,93265436.3311236,96296456.55356488,189561892.8846885
2023-03-06 00:00:00.000 UTC,58858.434277086286,97876420.0804308,92320903.14381485,97913688.9063172,190234592.05013204
2023-03-07 00:00:00.000 UTC,53285.52634992666,91814749.01992184,83390986.5482157,91853978.78424796,175244965.33246368
2023-03-08 00:00:00.000 UTC,68287.81036303833,83104325.78730756,106304023.25328398,83135356.30773188,189439379.56101584
2023-03-09 00:00:00.000 UTC,77950.7554120447,64713679.62106568,118553441.74924396,64743810.130537055,183297251.87978104
2023-03-10 00:00:00.000 UTC,59886.54671560344,86814171.4407497,84702820.52180721,86840612.08327727,171543432.60508448
2023-03-11 00:00:00.000 UTC,45649.05733970693,70074371.5902732,66364244.51224217,65904291.479928605,132268535.99217078
2023-03-12 00:00:00.000 UTC,33978.81655349524,82422076.10119921,50697667.323615685,79366681.44068268,130064348.76429836
2023-03-13 00:00:00.000 UTC,31233.833739864873,108933044.26183312,50789487.791022375,108209489.42218097,158998977.2132033
2023-03-14 00:00:00.000 UTC,48720.76191449701,103785093.82531542,82967299.35869434,103523600.79485424,186490900.1535486
2023-03-15 00:00:00.000 UTC,46765.3274104388,112866065.45231885,78461862.8232502,112643533.15274929,191105395.97599947
2023-03-16 00:00:00.000 UTC,41973.81576400506,121442076.14834946,69646833.32132292,121364269.72818708,191011103.04951
2023-03-17 00:00:00.000 UTC,32014.39671901567,115809850.4774968,55227369.924986616,115761133.93796426,170988503.86295086
2023-03-18 00:00:00.000 UTC,38827.002916272264,101258051.77834672,70079665.1113141,101200336.79837587,171280001.90968996
2023-03-19 00:00:00.000 UTC,35066.75946268276,108095796.46402352,62844604.400838934,108014944.18626204,170859548.58710098
2023-03-20 00:00:00.000 UTC,40878.11565696215,98816812.50631946,72385736.6037418,98729965.22334193,171115701.8270837
2023-03-21 00:00:00.000 UTC,34025.579569199355,112751772.43136828,60406144.24032407,112658265.58559452,173064409.8259186
2023-03-22 00:00:00.000 UTC,40920.29005722189,115877878.71928686,73074158.17500176,115819721.70419724,188893879.879199
2023-03-23 00:00:00.000 UTC,40209.15921363793,113687416.7879433,71407391.39759652,113652517.9089732,185059909.3065697
2023-03-24 00:00:00.000 UTC,43244.5296330736,115986792.9966082,77089489.86849514,115972494.80524786,193061984.673743
2023-03-25 00:00:00.000 UTC,44338.180873408215,113155801.65759604,77516513.97842757,113170219.1997552,190686733.1781828
2023-03-26 00:00:00.000 UTC,43664.05571640236,112465481.1117565,76988353.87902142,112493861.85401608,189482215.73303747
2023-03-27 00:00:00.000 UTC,52885.28454161947,99489214.53980891,92282808.94624208,99521925.7644728,191804734.71071488
2023-03-28 00:00:00.000 UTC,67704.13257106999,114778006.78667612,117679538.38595612,114855689.17932492,232535227.56528103
2023-03-29 00:00:00.000 UTC,62972.94367304316,129073606.01159638,113307256.90899631,129095764.54363967,242403021.452636
2023-03-30 00:00:00.000 UTC,65495.75430388219,121242053.24612004,117548464.10204604,121280541.2833354,238829005.3853814
